"02/09/18, 9:35 am - pooja07: Jakka ram tej",
"02/09/18, 9:35 am - pooja07: <Media omitted>",
"02/09/18, 9:36 am - Ram Tej: I don't care u should be always beside me after my education I will tie u to my hand and sit of and be like u are locked with handcuffs and with tali now no moving an inch away we will poop work and build a house where there are 2 shit pots side by side so we can shit at a time and the dining hall since we both together have 1 hand each we will feed u will feed with your left since your lefty and I and righty. And while sleeping no need any thing u will be in my arms locked and safe I love u and this is want my future should be like I want it badly",
"02/09/18, 9:36 am - Ram Tej: 😘",
"02/09/18, 9:36 am - Ram Tej: ❤",
"02/09/18, 9:36 am - pooja07: 🤣🤣🤣🤣❤",
"02/09/18, 9:37 am - pooja07: I love you so much",
"02/09/18, 9:37 am - pooja07: I love you so so sooooo much",
"02/09/18, 9:37 am - Ram Tej: I love u bo",
"02/09/18, 9:37 am - Ram Tej: Bolo",
"02/09/18, 9:37 am - Ram Tej: Why",
"02/09/18, 9:37 am - Ram Tej: Is my msg funny",
"02/09/18, 9:38 am - Ram Tej: And no work",
"02/09/18, 9:38 am - Ram Tej: Just u and me",
"02/09/18, 9:38 am - Ram Tej: All food full money",
"02/09/18, 9:38 am - Ram Tej: Hello",
"02/09/18, 9:38 am - Ram Tej: Come on don't go",
"02/09/18, 9:40 am - Ram Tej: Ok",
"02/09/18, 9:40 am - Ram Tej: Take your time my wife",
"02/09/18, 9:40 am - Ram Tej: I love you",
"02/09/18, 9:50 am - pooja07: Hi",
"02/09/18, 9:50 am - pooja07: I'm here",
"02/09/18, 9:50 am - pooja07: Was oiling",
"02/09/18, 11:22 am - pooja07: Booooo",
"02/09/18, 11:23 am - pooja07: Booi moooi",
"02/09/18, 11:23 am - pooja07: 🤣🤣🤣",
"02/09/18, 11:36 am - Ram Tej: Bolo bo",
"02/09/18, 11:36 am - Ram Tej: I am not able to sleep",
"02/09/18, 11:47 am - pooja07: Why booo",
"02/09/18, 11:47 am - pooja07: Read something",
"02/09/18, 11:50 am - pooja07: Ei",
"02/09/18, 11:50 am - pooja07: Blue ticker",
"02/09/18, 11:50 am - Ram Tej: Bolo",
"02/09/18, 11:50 am - pooja07: 😭",
"02/09/18, 11:50 am - Ram Tej: Sorry",
"02/09/18, 11:50 am - pooja07: ❤I love you",
"02/09/18, 11:50 am - Ram Tej: I am texting Deepanshu what all he needs to open an ac",
"02/09/18, 11:50 am - Ram Tej: I love you bro",
"02/09/18, 11:50 am - pooja07: Ooh",
"02/09/18, 11:50 am - Ram Tej: Boooo",
"02/09/18, 11:51 am - pooja07: Bro ah",
"02/09/18, 11:51 am - pooja07: 😶😶😶",
"02/09/18, 11:51 am - Ram Tej: Bo it came bro",
"02/09/18, 11:51 am - pooja07: 😭",
"02/09/18, 11:51 am - pooja07: 😭😭waaaa",
"02/09/18, 11:51 am - Ram Tej: What to do auto correct",
"02/09/18, 11:51 am - pooja07: 🤣",
"02/09/18, 1:27 pm - Ram Tej: Bo",
"02/09/18, 1:27 pm - Ram Tej: What are u doing",
"02/09/18, 1:27 pm - Ram Tej: I am on my bed",
"02/09/18, 1:48 pm - pooja07: Today is krishnajanmashtami",
"02/09/18, 1:48 pm - pooja07: So mom is still working on puja",
"02/09/18, 2:24 pm - Ram Tej: No",
"02/09/18, 2:24 pm - Ram Tej: I feel so. Lonly booooo",
"02/09/18, 2:28 pm - pooja07: Call me",
"02/09/18, 2:29 pm - pooja07: Jakku",
"02/09/18, 2:28 pm - pooja07: Missed voice call",
"02/09/18, 2:30 pm - Ram Tej: Bo",
"02/09/18, 2:30 pm - Ram Tej: No",
"02/09/18, 2:31 pm - pooja07: Boo",
"02/09/18, 2:31 pm - pooja07: Ok",
"02/09/18, 2:32 pm - pooja07: Ur wish ,",
"02/09/18, 2:32 pm - Ram Tej: I am so sad",
"02/09/18, 2:33 pm - pooja07: Why boo",
"02/09/18, 2:33 pm - pooja07: Wanna play pubg?",
"02/09/18, 2:34 pm - Ram Tej: No",
"02/09/18, 2:36 pm - pooja07: Why",
"02/09/18, 2:36 pm - pooja07: Do you wanna build a snowman???",
"02/09/18, 2:37 pm - Ram Tej: No",
"02/09/18, 2:37 pm - Ram Tej: I am sad",
"02/09/18, 2:37 pm - pooja07: <Media omitted>",
"02/09/18, 2:45 pm - Ram Tej: Bo I will call u wait",
"02/09/18, 2:45 pm - pooja07: 😧",
"02/09/18, 2:45 pm - pooja07: Whyyyy",
"02/09/18, 4:27 pm - pooja07: Hi",
"02/09/18, 9:04 pm - Ram Tej: Bo",
"02/09/18, 9:05 pm - Ram Tej: Boooooo should I tell u some thing",
"02/09/18, 9:05 pm - Ram Tej: I still did not sleep",
"02/09/18, 9:05 pm - Ram Tej: I was awake only",
"02/09/18, 9:05 pm - Ram Tej: My feeling of sad is gone but",
"02/09/18, 9:05 pm - Ram Tej: I am good now just took bath and will try sleeping now",
"02/09/18, 9:05 pm - Ram Tej: Watched 2 movies",
"02/09/18, 9:05 pm - Ram Tej: All alone",
"02/09/18, 9:08 pm - pooja07: I love you",
"02/09/18, 9:08 pm - pooja07: You be happy",
"02/09/18, 9:08 pm - pooja07: That is enough for me",
"02/09/18, 9:09 pm - pooja07: I was just thinking about you",
"02/09/18, 9:09 pm - Ram Tej: Booooo",
"02/09/18, 9:37 pm - pooja07: Hi",
"02/09/18, 9:37 pm - pooja07: Sup",
"02/09/18, 9:37 pm - pooja07: Ate?",
"02/09/18, 10:01 pm - pooja07: U wont reply.to me? Are u gonna keep avoiding me forever?",
"02/09/18, 10:01 pm - pooja07: Missed voice call",
"02/09/18, 10:03 pm - pooja07: Ram?",
"02/09/18, 10:07 pm - Ram Tej: Booooo",
"02/09/18, 10:07 pm - pooja07: Who r u talking to",
"02/09/18, 10:07 pm - Ram Tej: I was talking to eachother",
"02/09/18, 10:07 pm - pooja07: Your phone is always busy",
"02/09/18, 10:07 pm - Ram Tej: Rachith",
"02/09/18, 10:07 pm - Ram Tej: He is always at fualzaab",
"02/09/18, 10:07 pm - Ram Tej: To get some thing to eat",
"02/09/18, 10:07 pm - pooja07: Always u will talk to one of.your guy frnds",
"02/09/18, 10:07 pm - pooja07: Oh",
"02/09/18, 10:08 pm - pooja07: Can I ask you something",
"02/09/18, 10:08 pm - pooja07: You never feel like calling and talking to me?",
"02/09/18, 10:08 pm - pooja07: Reply and go",
"02/09/18, 10:08 pm - pooja07: Hello?",
"02/09/18, 10:09 pm - Ram Tej: I am here only",
"02/09/18, 10:09 pm - Ram Tej: Not doing any thing",
"02/09/18, 10:09 pm - Ram Tej: Looking at your chat",
"02/09/18, 10:09 pm - Ram Tej: I have to walk to fualzaab",
"02/09/18, 10:09 pm - Ram Tej: I did not eat",
"02/09/18, 10:09 pm - pooja07: Yeah",
"02/09/18, 10:09 pm - pooja07: U have to do everything",
"02/09/18, 10:09 pm - Ram Tej: I am walking",
"02/09/18, 10:09 pm - pooja07: Only when I talk to u",
"02/09/18, 10:09 pm - pooja07: Only when I feel like talking to u",
"02/09/18, 10:10 pm - Ram Tej: I did not sleep",
"02/09/18, 10:10 pm - pooja07: Answer",
"02/09/18, 10:10 pm - pooja07: I won't disturb you",
"02/09/18, 10:10 pm - Ram Tej: And I did not eat",
"02/09/18, 10:10 pm - Ram Tej: Rey",
"02/09/18, 10:10 pm - Ram Tej: I am alone in my room",
"02/09/18, 10:10 pm - Ram Tej: I don't feel like talking to any one",
"02/09/18, 10:10 pm - pooja07: Everything you r doing to yourself",
"02/09/18, 10:10 pm - Ram Tej: I will get food",
"02/09/18, 10:10 pm - pooja07: This so what u always say",
"02/09/18, 10:10 pm - pooja07: But your always with your frnds",
"02/09/18, 10:11 pm - pooja07: Fine",
"02/09/18, 10:11 pm - pooja07: Keep ignoring me",
"02/09/18, 10:11 pm - pooja07: Just because once in a lifetime you feel like talking to me doesn't mean u love me, u know what I don't feel like talking to anyone too, but your the only one I give attention to, screw it.",
"02/09/18, 10:12 pm - pooja07: Morning I thought finally he is gonna spend time with me, bullshit, u live and die with your frnds , enjoy life like u said, I'll enjoy mine.",
"02/09/18, 10:12 pm - Ram Tej: Rey",
"02/09/18, 10:12 pm - Ram Tej: Bye",
"02/09/18, 10:12 pm - Ram Tej: I am feeling bad",
"02/09/18, 10:12 pm - Ram Tej: And I don't need these big msgs",
"02/09/18, 10:12 pm - Ram Tej: I am not in a mood to read",
"02/09/18, 10:13 pm - Ram Tej: I am not eating",
"02/09/18, 10:13 pm - Ram Tej: I am sleeping",
"02/09/18, 10:13 pm - Ram Tej: I won't go",
"02/09/18, 10:17 pm - pooja07: Do whatever you want",
"02/09/18, 10:20 pm - pooja07: Once u can't pick n talk to me?",
"02/09/18, 10:20 pm - Ram Tej: Tell",
"02/09/18, 10:20 pm - Ram Tej: What",
"02/09/18, 10:20 pm - pooja07: I want to talk",
"02/09/18, 10:20 pm - pooja07: It always can't be your wish.",
"02/09/18, 10:20 pm - Ram Tej: I am so fucked up",
"02/09/18, 10:20 pm - pooja07: It's my life too.",
"02/09/18, 10:20 pm - Ram Tej: Did I tell u",
"02/09/18, 10:20 pm - pooja07: My love too,my relationship too",
"02/09/18, 10:21 pm - Ram Tej: I called my dad and cryed in the afternoon",
"02/09/18, 10:21 pm - pooja07: Yeah",
"02/09/18, 10:21 pm - Ram Tej: I will eat some thing",
"02/09/18, 10:21 pm - Ram Tej: Bo",
"02/09/18, 10:21 pm - Ram Tej: I can't",
"02/09/18, 10:21 pm - Ram Tej: My stomach is paining",
"02/09/18, 10:22 pm - pooja07: My heart is paining🤣🤣",
"02/09/18, 10:22 pm - pooja07: Ok fine, your wish, your life, good night",
"02/09/18, 10:46 pm - Ram Tej: Boooo",
"02/09/18, 10:46 pm - Ram Tej: I am not funny",
"02/09/18, 10:52 pm - pooja07: Funny?",
"02/09/18, 10:53 pm - pooja07: Missed voice call",
"02/09/18, 10:53 pm - pooja07: I just wanted to hear your voice.",
"02/09/18, 10:53 pm - pooja07: And you r talking to someone else.",
"02/09/18, 11:03 pm - Ram Tej: I miss u boooooo😘",
"02/09/18, 11:18 pm - pooja07: Boo",
"02/09/18, 11:19 pm - pooja07: I don't feel like sleeping without you",
"03/09/18, 7:31 am - pooja07: Good morning",
"03/09/18, 7:31 am - pooja07: U didn't sleep?",
"03/09/18, 7:48 am - Ram Tej: Good morning",
"03/09/18, 7:48 am - Ram Tej: I was successful",
"03/09/18, 7:48 am - Ram Tej: I just got up bo",
"03/09/18, 8:31 am - pooja07: I love you, wish me luck🙃",
"03/09/18, 12:40 pm - Ram Tej: No",
"03/09/18, 12:40 pm - Ram Tej: Boooooo",
"03/09/18, 12:40 pm - Ram Tej: All the best",
"03/09/18, 12:40 pm - Ram Tej: ❤",
"03/09/18, 12:41 pm - Ram Tej: 😘",
"03/09/18, 1:28 pm - pooja07: Hii",
"03/09/18, 1:29 pm - Ram Tej: Where are you boo did you eat",
"03/09/18, 1:30 pm - pooja07: Ktr boo",
"03/09/18, 1:31 pm - Ram Tej: Nice did u finish your exam bo",
"03/09/18, 1:33 pm - pooja07: Coding went bad",
"03/09/18, 2:25 pm - pooja07: It's ok, I'm improving, I love you",
"03/09/18, 2:25 pm - Ram Tej: Nice",
"03/09/18, 2:26 pm - Ram Tej: I like this possitive attitude",
"03/09/18, 2:26 pm - Ram Tej: Boooooo",
"03/09/18, 2:26 pm - Ram Tej: 😘",
"03/09/18, 2:26 pm - Ram Tej: ❤",
"03/09/18, 2:32 pm - pooja07: I'm solving sums and all",
"03/09/18, 2:32 pm - pooja07: I was happy🤣",
"03/09/18, 2:32 pm - pooja07: I'll.give u treat",
"03/09/18, 2:34 pm - Ram Tej: Ok",
"03/09/18, 2:34 pm - Ram Tej: Done",
"03/09/18, 2:34 pm - pooja07: Where is my trea",
"03/09/18, 2:34 pm - pooja07: *treat",
"03/09/18, 2:34 pm - Ram Tej: Me getting a treet yaaaww",
"03/09/18, 2:34 pm - pooja07: For me.",
"03/09/18, 2:34 pm - pooja07: ???",
"03/09/18, 2:34 pm - Ram Tej: Come of",
"03/09/18, 2:35 pm - Ram Tej: Tonight",
"03/09/18, 2:35 pm - pooja07: ❤🤣",
"03/09/18, 3:08 pm - pooja07: <Media omitted>",
"03/09/18, 3:40 pm - Ram Tej: Me to give me toooo",
"03/09/18, 3:40 pm - Ram Tej: Lol bo",
"03/09/18, 3:40 pm - Ram Tej: 😘",
"03/09/18, 3:59 pm - pooja07: 🤣❤",
"03/09/18, 7:03 pm - Ram Tej: Back home bo",
"03/09/18, 7:34 pm - pooja07: Yes",
"03/09/18, 8:10 pm - pooja07: Boo",
